stage_id,title,search_id,audit_lane,q1_class,q2_arch,q3_domain,decision_basis,flag_slm_title,flag_dom_title,priority,human_should_be,human_rationale
S0572,"21st Annual Workshop of the Australasian Language Technology Association, ALTA 2023",SCOPUS_S2,strict,no,no,no,E2 not a research document (front matter/TOC/editorial),False,False,False,correct_OUT,"The papers in this workshop do not focus on disaster, emergency response, mass casualty, or civilian conflict/war/humanitarian crisis settings. They are primarily about language technology applications in various domains such as clinical text, clickbait detection, machine-generated text detection, and more. None of the topics are relevant to the review's focus on small and edge language models for offline emergency guidance in disaster and conflict settings."
S0573,"1st Latin-American Workshop on Service-Oriented, Holonic and Multi-Agent Manufacturing Systems for Industry of the Future, SOHOMA LATIN AMERICA 2021",SCOPUS_S2,strict,no,no,no,E2 not a research document (front matter/TOC/editorial),False,False,False,correct_OUT,"The conference focuses on manufacturing systems, supply chain management, and production planning, which do not align with the disaster, conflict, or emergency response settings required by the review's inclusion criteria. Additionally, the papers do not discuss language models or their application in emergency guidance."
S0575,Few-Shot Learning for Relevance Classification of Textual Social Media Posts in Disaster Response,OA_q1,strict,no,no,no,E7 no disaster/emergency/crisis/conflict domain,False,True,False,HUMAN_REVIEW,"While the study focuses on disaster response, it primarily deals with social media content and does not directly address the use of small or edge language models for offline emergency guidance in disaster settings. The application of few-shot learning and small language models is promising but the context of emergency guidance and the specific use case for offline scenarios are not clearly established."
S0581,Translating Under Pressure: Domain-Aware LLMs for Crisis Communication,AX_q1|OA_q1|OA_q2|OA_q3,strict,no,no,yes,no_axis_match,False,True,False,INCLUDE_partial_AC,"The paper focuses on a small language model for crisis-domain translation, which aligns with Axis A. However, the architecture is not clearly defined, and the domain is relevant to disaster settings, aligning with Axis C. Therefore, it should be included but with a note for further clarification on the architecture."
S0486,"22nd International Conference on Mobile and Ubiquitous Systems: Computing, Networking and Services, MobiQuitous 2025",SCOPUS_S2,strict,no,no,no,E2 not a research document (front matter/TOC/editorial),False,False,False,correct_OUT,"The conference proceedings focus on mobile and ubiquitous systems, computing, networking, and services. The topics include safety-critical vehicle-road-cloud continuum, UAV-enabled systems, and secure cloud storage, which do not align with the disaster, conflict, or emergency response settings required by the review. Additionally, the papers do not involve small or edge language models."
S0586,AI & Sustainability,OA_q1|OA_q41,strict,no,no,no,E7 no disaster/emergency/crisis/conflict domain,False,False,False,correct_OUT,"The paper does not focus on a disaster, emergency response, mass casualty, or civilian conflict/war/humanitarian crisis setting. It discusses the broader implications of AI on sustainability and energy consumption, which does not meet the critical mandatory rule for the review."
S0589,Intelligent Fall Detection and Emergency Response for Smart Homes Using Language Models,OA_q2,strict,no,no,no,E4 large-model-only (no smaller variant deployed/compared),False,True,False,correct_OUT,"The paper focuses on fall detection in smart homes and does not address a disaster, emergency response, mass casualty, or civilian conflict setting. It is also not directly related to the use of language models for offline emergency guidance in disaster and conflict settings."
S0590,Span-based annotation framework for LLM-based clinical named entity recognition: development and validation using Korean emergency department notes,OA_q2|OA_q42,strict,no,no,no,E7 no disaster/emergency/crisis/conflict domain,False,True,False,correct_OUT,"The paper focuses on developing and validating a span-based annotation framework for clinical named entity recognition using large language models, which does not meet the requirement of being set in a disaster, emergency response, mass casualty, or civilian conflict/war/humanitarian crisis setting. It is also off-topic as it deals with routine hospital emergency department (ED) triage and administrative EHR charts."
S0597,Personalized Case- and Evidence-Based TBI Prognosis with Small Language Models,IEEE_core|IEEE_supp|OA_q2|OA_q42|SCOPUS_S2,strict,yes,no,no,E7 no disaster/emergency/crisis/conflict domain,True,False,False,correct_OUT,"The paper focuses on the emergency department setting but does not address a disaster, emergency response, mass casualty, or civilian conflict/war/humanitarian crisis context. It is about a specific medical application (traumatic brain injury) in an emergency department, which does not meet the critical mandatory rule for the review."
S0599,Development of a Fall Detection and Safety Communication System Using Small Language Models,OA_q2,strict,yes,no,no,E7 no disaster/emergency/crisis/conflict domain,True,False,False,correct_OUT,"The paper focuses on the construction industry, which does not fit the disaster, emergency response, mass casualty, or civilian conflict/war/humanitarian crisis settings. It also does not address the use of small or edge language models in a disaster or conflict setting."
S0600,Multilingual and Multimodal Federated Small Language Model for Global 6G Edge Intelligence,OA_q2,strict,no,no,no,E7 no disaster/emergency/crisis/conflict domain,True,False,False,correct_OUT,"The paper does not focus on a disaster, emergency response, mass casualty, or civilian conflict/war/humanitarian crisis setting. It discusses a federated learning framework for 6G networks, which is not directly related to the context of disaster or conflict settings."
S0601,Multi-Route Search and Adaptive Fusion for Power QA with Small Language Model Guidance,OA_q2|OA_q29|OA_q30|OA_q48|OA_q6|SCOPUS_S2,strict,no,no,no,E7 no disaster/emergency/crisis/conflict domain,True,False,False,correct_OUT,"The paper focuses on power documentation retrieval for grid stability and safety, which does not align with the disaster, emergency response, mass casualty, or civilian conflict settings required by the review. Additionally, it does not involve a small or edge language model for emergency guidance in disaster or conflict settings."
S0621,Few-Shot Data Synthesis for Open Domain Multi-Hop Question Answering,OA_q4|OA_q6,strict,no,no,no,E7 no disaster/emergency/crisis/conflict domain,False,False,False,correct_OUT,"The paper does not focus on a disaster, emergency response, mass casualty, or civilian conflict/war/humanitarian crisis setting. It discusses a data synthesis framework for multi-hop question answering, which is not directly related to the context of disaster or conflict settings."
