stage_id,source,search_id,title,year,q1_class,q2_arch,q3_domain,e1_nonenglish,e2_doctype,e3_fulltext,e4_largeonly,e5_no_lm,e6_wargame,e7_no_domain,provisional_class,decision_basis,evidence,screener,decision_ts,notes,dedup_status,human_should_be,human_rationale,reviewer,review_date
S6086,arxiv,AX_q3,Assemble Your Crew: Automatic Multi-agent Communication Topology Design via Autoregressive Graph Generation,2025,no,no,no,0.0,0.0,,1.0,0.0,0.0,1.0,OUT,E4 large-model-only (no smaller variant deployed/compared),"q4: 'However, existing approaches are fundamentally constrained by their reliance on a template graph modification paradigm with a predefined set of agents and hard-coded interaction structures, significantly limiting their adaptability to task-specific requirements.'",qwen2.5:7b_temp0_schema_v1,2026-09-10T05:18:51,,canonical,correct_OUT,"auto_correction: hallucinated by auditor, missing disaster domain",,
S1040,openalex,OA_q30,A Decision Support AI-Copilot for Poultry Farming: Leveraging Retrieval-Augmented LLMs and Paraconsistent Annotated Evidential Logic Eτ to Enhance Operational Decisions,2026,no,no,no,0.0,0.0,,0.0,0.0,0.0,1.0,OUT,E7 no disaster/emergency/crisis/conflict domain,"q1: 'A Decision Support AI-Copilot for Poultry Farming: Leveraging Retrieval-Augmented LLMs and Paraconsistent Annotated Evidential Logic Eτ to Enhance Operational Decisions'; q3: 'This study presents the development and evaluation of a conversational decision support system (DSS) designed to support decision-making to assist poultry producers, particularly broiler producers, in addressing technical queries across five key domains: environmental control, nutrition, health, husbandry, and animal welfare.'",qwen2.5:7b_temp0_schema_v1,2026-09-09T18:59:09,,canonical,correct_OUT,"The paper is clearly off-topic as it focuses on poultry farming, which does not fall under the disaster, emergency response, or conflict settings domains (Axis C). Additionally, while it uses a large language model (LLM), it does not focus on small or edge models (Axis A), and the architecture details do not align with the specific requirements of the review.",,
S1214,openalex,OA_q32,AI-Enhanced Rescue Drone with Multi-Modal Vision and Cognitive Agentic Architecture,2025,no,yes,no,0.0,0.0,,0.0,0.0,0.0,1.0,OUT,E7 no disaster/emergency/crisis/conflict domain,"q2: 'The core innovation lies in the LLM’s ability to perform high-level semantic reasoning, logical validation, and robust self-correction through internal feedback loops.'",qwen2.5:7b_temp0_schema_v1,2026-09-09T19:14:48,,canonical,INCLUDE_full_ABC,"The paper discusses an LLM-driven architecture for UAVs in disaster settings, which aligns with Axis A (LLM), Axis B (agentic architecture), and Axis C (disaster domain). It presents a system that uses an LLM for semantic reasoning and hazard assessment, making it relevant to the review's scope.",,
S7444,arxiv,AX_q3,Semi-simplicial Set Models for Distributed Knowledge,2023,no,no,no,0.0,0.0,,0.0,0.0,0.0,1.0,OUT,E7 no disaster/emergency/crisis/conflict domain,q1: 'Semi-simplicial Set Models for Distributed Knowledge'; q3: 'epistemic logic with distributed knowledge',qwen2.5:7b_temp0_schema_v1,2026-09-10T07:43:58,,canonical,correct_OUT,"The paper does not fit any of the defined axes (A, B, or C). It is about a theoretical model in epistemic logic and simplicial sets, which is purely off-topic for the systematic review focusing on small and edge language models for emergency guidance in disaster and conflict settings.",,
S8075,arxiv,AX_q3,Dynamics of heuristics selection for cooperative behaviour,2020,no,no,no,0.0,0.0,,0.0,1.0,0.0,1.0,OUT,E5 no language model involved,e5_no_lm: 'Our results illustrate that our evolutionary heuristics model is a generic and powerful tool to study the evolution of cooperative behaviour.',qwen2.5:7b_temp0_schema_v1,2026-09-10T08:56:55,,canonical,correct_OUT,"The paper focuses on the evolution of cooperative behavior through game theory and evolutionary algorithms, which is not related to the use of language models or their application in disaster or emergency settings. It does not fit any of the criteria (Axis A, B, or C) specified for the systematic review.",,
S2271,openalex,OA_q34,Mnemonic State Graph (MSG): A Cue-Gated Human-in-the-Loop Memory Architecture for Conversational AI Systems,2026,no,no,no,0.0,0.0,,0.0,0.0,0.0,1.0,OUT,E7 no disaster/emergency/crisis/conflict domain,"q1: 'Mnemonic State Graph (MSG) is a proposed memory architecture for conversational AI that treats cognition as a distributed system shared between a language model, the user, and persistent storage.'; q3: 'Keywords: Conversational AI, Large Language Models, Long-Term Memory, Human-in-the-Loop AI, Cognitive Architecture, Retrieval-Augmented Generation, Memory Systems, Cognitive Psychology, Agent Memory, Artificial Intelligence.'",qwen2.5:7b_temp0_schema_v1,2026-09-09T20:45:44,,canonical,correct_OUT,"The paper does not focus on small or edge language models, nor does it discuss models in the context of disaster or conflict settings. It primarily deals with a cognitive architecture for conversational AI systems, which is off-topic for the systematic review.",,
S1492,openalex,OA_q33|OA_q48,Chiyoda: Entropy-Guided Information Control for Hazard-Coupled Pedestrian Evacuation,2026,no,no,no,0.0,0.0,,0.0,0.0,0.0,1.0,OUT,E7 no disaster/emergency/crisis/conflict domain,q1: 'A bounded LLM extension applies the same standard to generated guidance:'; q3: 'emergency evacuation is often treated as a physical routing problem in which warnings simply provide better information.',qwen2.5:7b_temp0_schema_v1,2026-09-09T19:37:58,,canonical,INCLUDE_partial_AC,"The paper discusses an Information-Theoretic Evacuation Dynamics framework, which involves emergency communication and evacuation strategies. While the model size is not explicitly mentioned, the paper clearly falls under the disaster domain (Axis C) and involves a head-to-head comparison of different communication policies, which could be considered a small model in the context of the review. However, the architecture is not explicitly described as an LLM, so it requires further review.",,
S2577,openalex,AX_q4|OA_q46,Static Program Slicing Using Language Models With Dataflow-Aware Pretraining and Constrained Decoding,2026,no,no,no,0.0,0.0,,0.0,0.0,0.0,1.0,OUT,E7 no disaster/emergency/crisis/conflict domain,q1: '...'; q2: '...'; q3: '...',qwen2.5:7b_temp0_schema_v1,2026-09-09T21:12:54,,canonical,correct_OUT,"The paper is about static program slicing and does not fall under the domain of disaster, emergency response, mass casualty, or civilian conflict/war humanitarian settings (Axis C). It also does not discuss small or edge language models (Axis A). Therefore, it is correctly excluded.",,
S1403,openalex,OA_q33,From LLM to AI by 2030: AI-Mediated Recursive Emergency Governance (AIREG),2026,no,no,no,0.0,0.0,,0.0,0.0,0.0,1.0,OUT,E7 no disaster/emergency/crisis/conflict domain,"q3: 'emergency response, global COVID-19 coordination structures'",qwen2.5:7b_temp0_schema_v1,2026-09-09T19:30:32,,canonical,correct_OUT,"The paper does not focus on small or edge language models, nor does it discuss models in disaster or emergency response settings. It is primarily about AI governance and the potential for AI to propagate misinformation during crises, which is outside the scope of the review's focus on LLMs for emergency guidance.",,
S2169,openalex,IEEE_core|IEEE_supp|OA_q34,A Generalized Memory Evaluation Method for Local Language Models with Applications in Critical Infrastructure Security,2025,no,no,no,0.0,0.0,,0.0,0.0,0.0,1.0,OUT,E7 no disaster/emergency/crisis/conflict domain,"q1: 'Evaluating the memory capabilities of stateful language models (LLMs), especially smaller models deployed locally for privacy, cost, or security reasons, remains challenging.' q3: 'This work helps select and tune memory-enhanced LLMs for deployment in security-sensitive CI domains where memory failures can compromise security and operational integrity.'",qwen2.5:7b_temp0_schema_v1,2026-09-09T20:37:20,,canonical,correct_OUT,"The paper focuses on evaluating memory capabilities of stateful language models for critical infrastructure security, which does not align with the disaster or conflict settings (Axis C) and does not discuss small or edge language models (Axis A). It is purely off-topic for the given systematic review.",,
S7387,arxiv,AX_q3,Bridging the Knowledge Void: Inference-time Acquisition of Unfamiliar Programming Languages for Coding Tasks,2026,no,no,no,0.0,0.0,,0.0,0.0,0.0,1.0,OUT,E7 no disaster/emergency/crisis/conflict domain,"q1: 'The proficiency of Large Language Models (LLMs) in coding tasks is often a reflection of their extensive pre-training corpora, which typically collapses when confronted with previously unfamiliar programming languages.'; q2: 'We propose ILA-agent, a general ILA framework that equips LLMs with a set of behavioral primitives.'; q3: 'To provide a rigorous evaluation in a low-resource setting, we construct Cangjie-bench, a multi-task benchmark based on the novel statically-typed language Cangjie.'",qwen2.5:7b_temp0_schema_v1,2026-09-10T07:38:43,,canonical,correct_OUT,"The paper focuses on Large Language Models (LLMs) and their ability to learn new programming languages at inference time, which does not align with the Axis A criteria of focusing on small or edge models. Additionally, the context is about programming, which is not related to the disaster, emergency response, or conflict settings mentioned in Axis C.",,
S4418,arxiv,AX_q3,Agent trajectories as programs: fingerprinting and programming coding-agent behavior,2026,no,no,no,0.0,0.0,,0.0,0.0,0.0,1.0,OUT,E7 no disaster/emergency/crisis/conflict domain,q1: 'We develop procedural representations for agent problem-solving procedures with an emergent vocabulary induction technique that is meant to be maximally compressive to avoid surface-level variation while being expressive enough to unveil the quirks of the models' patterns.',qwen2.5:7b_temp0_schema_v1,2026-09-10T02:59:11,,canonical,correct_OUT,"The paper does not discuss any language models, small or otherwise, and is focused on agent behavior and software engineering. It does not fit any of the axes A, B, or C.",,
S5126,arxiv,AX_q3,Integrating Industrial Artifacts and Agents Through Apache Camel,2020,no,no,no,0.0,0.0,,0.0,0.0,0.0,1.0,OUT,E7 no disaster/emergency/crisis/conflict domain,q1: '...'; q2: '...'; q3: '...';,qwen2.5:7b_temp0_schema_v1,2026-09-10T03:58:06,,canonical,correct_OUT,"The paper does not involve any language models, small or otherwise, and is purely about integrating industrial artifacts and agents using Apache Camel framework. It lacks relevance to the domain of disaster or emergency response and does not discuss any language models or their applications.",,
S4522,arxiv,AX_q3,Exploring Agent Interactions in MoltBook through Social Network Analysis,2026,no,no,no,0.0,0.0,,0.0,0.0,0.0,1.0,OUT,E7 no disaster/emergency/crisis/conflict domain,q1: 'utilizing the Hermes agent powered by the Minimax 2.7 LLM'; q3: 'by integrating structural network metrics with qualitative diagnostics to provide a holistic view of interaction quality within the MoltBook ecosystem.',qwen2.5:7b_temp0_schema_v1,2026-09-10T03:07:42,,canonical,correct_OUT,"The paper does not focus on disaster, emergency response, or conflict settings (Axis C). It is also not about small or edge language models (Axis A) but rather about social network analysis in multi-agent systems. The context is purely digital and social behavior analysis, making it off-topic for the systematic review.",,
S4732,arxiv,AX_q3,"Paper Agents, Paper Gains: An Empirical Analysis of DeFi Investment Agents",2026,no,no,no,0.0,0.0,,0.0,0.0,0.0,1.0,OUT,E7 no disaster/emergency/crisis/conflict domain,"q1: 'DeFi investment agents, systems that use AI for autonomous on-chain trading, have attained over USD 3 billion in combined token valuations since late 2024.'; q3: 'We find that current deployments remain early and heterogeneous:'",qwen2.5:7b_temp0_schema_v1,2026-09-10T03:25:16,,canonical,correct_OUT,"The paper focuses on DeFi investment agents in the cryptocurrency domain, which is purely off-topic for the given systematic review focusing on small and edge language models for offline emergency guidance in disaster and conflict settings.",,
